source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,ps1_id,g,r,i,z,g_err,r_err,i_err,z_err,kine_prob,main_seq,multiple,bright,ra2k,de2k
329535493250321280,33.43156834979266,0.059156086,35.97253840764793,0.053292044,2.312888272626305,0.06920988,9.489280156554091,0.07273465,-12.075404354400964,0.07455631,1.1411744,16.452034,17.432968,15.472552,0.000749048167212,0.0081599383564627,0.0028918527847184,151160334315797673,17.8540000915527,16.5921001434326,15.8705997467041,15.5497999191284,0.0039169997908175,0.0021389999892562,0.001803999999538,0.005747000221163,0.99,1,0,0,33.43151623725238,35.97259207610047
329874963170035328,32.26294513175026,0.14974846,36.81883715848169,0.1282221,2.265023520898368,0.16624624,9.63095295523526,0.18189144,-12.110072610065494,0.19246839,0.9826706,18.153692,19.631367,16.979343,0.0017448318350639,0.0424587796108762,0.0092212010418666,152180322629243238,20.0210990905762,18.744800567627,17.4412002563477,16.8542003631592,0.0323869995772839,0.0158070009201765,0.0038209999911487,0.0038040000945329,0.872,1,0,0,32.26289166213522,36.818890981014654
330679496443757568,31.39452786732812,0.17079769,37.2560022333068,0.13661197,2.240118988704745,0.17670849,9.47901647716296,0.20776795,-12.145049005966118,0.18208857,0.9472734,18.378502,20.157066,17.168055,0.0020860552452053,0.071122037075717,0.0106838201994224,152700313945117834,20.3339004516602,19.0786991119385,17.6704998016357,17.0296993255615,0.0242839995771647,0.0083020003512501,0.003698999993503,0.0036849998869001,0.8643333333333333,1,0,0,31.394474937374813,37.256056211290606
330932899514410112,31.0519552884372,0.097867794,37.9785209152364,0.11299918,2.250702834264497,0.12373578,9.730050434556782,0.14143209,-11.756642012201986,0.17311549,1.1175388,17.554224,18.894121,16.414865,0.0013415109933683,0.0266216827370489,0.0057387148233915,153570310519454863,19.2805995941162,18.0198001861572,16.8726005554199,16.3549995422363,0.0073060002177953,0.0075179999694228,0.0019880000036209,0.0030420001130551,0.9796666666666668,1,0,0,31.05190042619066,37.978573166965944
330946952647133440,30.718422039927265,0.087192275,37.6989230674481,0.0970647,2.245909918424098,0.10801843,9.110719638082404,0.11102219,-12.092522869721687,0.1413928,0.9938072,17.625809,19.063648,16.48067,0.0012880273246937,0.0283884808332426,0.0059221696295111,153230307183889408,19.3810997009277,18.1119003295898,16.9347991943359,16.3959007263184,0.0071479999460279,0.003309000050649,0.0025470000691711,0.0073629999533295,0.9716666666666668,1,0,0,30.71837086408791,37.69897681198312
330823223229842816,29.70550916352603,0.07063941,37.16685092711933,0.079983495,2.3005110233594928,0.090499125,9.878398894476083,0.109757036,-12.44323318958621,0.14291854,0.98734003,17.186739,18.250881,16.066132,0.0011651158037317,0.0167274739123407,0.0046771269737603,152600297054980902,18.6471996307373,17.411600112915,16.515100479126,16.1179008483887,0.0144039997830987,0.0059079998172819,0.002597999991849,0.005810999777168,0.997,1,0,0,29.705454068592967,37.16690623036519
331387551869347840,32.58004803943813,0.063801885,37.17765933206013,0.06684926,2.3261438510672647,0.07627938,8.964860106261531,0.08665928,-12.088882293949364,0.0943471,1.0162144,17.145603,18.27724,16.093319,0.0009938977518474,0.0148936017032185,0.0044537789883435,152610325800173818,18.6926002502441,17.4288997650146,16.5004005432129,16.0750007629395,0.0084520000964403,0.0041149999015033,0.0023709998931735,0.0023179999552667,0.7233333333333334,1,0,0,32.579998032446184,37.177713060415385
330935171553194368,31.10151263278576,0.116496116,38.06326870376336,0.12423348,2.3079082109824713,0.13929527,9.622667663624284,0.15356277,-11.874711563056229,0.18738092,1.0610307,17.581163,18.944563,16.44345,0.001460206658038,0.0270537183521272,0.0057479726175988,153670311014906573,19.3106994628906,18.065299987793,16.9062995910645,16.3693008422852,0.0111020002514124,0.0099809998646378,0.0058490000665187,0.0040959999896585,0.9836666666666668,1,0,0,31.101458313225613,38.06332148024669
331350890028798464,33.21379796804487,0.039026678,37.13398287145024,0.039562732,2.2615983094293863,0.049110655,9.477608492282403,0.053995784,-11.829181854168478,0.060787186,1.0443445,15.927044,16.910418,14.926835,0.0005510160492787,0.0044431522810509,0.0015855131199894,152560332137611411,17.3208999633789,16.0757999420166,15.3303003311157,14.9917001724243,0.002995999995619,0.0034119999036192,0.0038000000640749,0.001604999997653,1.0,1,0,0,33.213745131417966,37.13403544558009
342479420873044480,29.24619793021723,0.20040192,37.36679481757113,0.21267727,2.2499865935581456,0.27326038,9.932803427521817,0.31140393,-12.070603002870882,0.3356811,1.1263922,18.573118,19.990004,17.431816,0.0025703849572665,0.0639378629757818,0.0137006467332566,152840292461730816,20.3159008026123,19.1061000823975,17.8612995147705,17.3222999572754,0.009978000074625,0.0089410003274679,0.0023219999857246,0.0027159999590367,0.741,1,0,0,29.24614238456278,37.36684846468261
342618719548277760,27.784993035652185,0.064350806,37.336288269364566,0.045971457,2.3210368301201916,0.06582325,9.908386653743534,0.06640618,-11.841175006068193,0.05635309,0.948662,16.580332,17.56614,15.599176,0.0007314626205396,0.0084561718792453,0.0029074711803359,152800277849694200,17.9374008178711,16.7178993225098,15.9940004348755,15.6695003509521,0.0049399998970329,0.0048159998841583,0.0028919999022036,0.0019950000569224,1.0,1,0,0,27.784937649052523,37.33634089679612
342752340274863488,28.326050350520905,0.24874826,37.9486379101778,0.24398999,2.5190271431940614,0.2980415,10.047991751951216,0.31183368,-11.82562397087766,0.28898293,1.0278728,19.138798,20.678984,17.89943,0.0034988163089405,0.1124452326049005,0.0198849937384743,153530283260319004,21.1429004669189,19.7817993164063,18.4099998474121,17.7794990539551,0.0516350008547306,0.0133889997377992,0.0065460000187158,0.00378999998793,0.6316666666666667,1,0,0,28.32599371863417,37.94869046849299
342775601817648768,27.996389901792103,0.0931634,37.81735746434414,0.09946578,2.481733085394167,0.108650655,10.188837693723018,0.13268907,-11.53680589272654,0.13804775,0.92758113,17.581814,19.022285,16.430962,0.0013080880007368,0.027504553487017,0.0056907445070731,153380279963141469,19.3469009399414,18.0946998596191,16.8892002105713,16.3388004302979,0.0102340001612902,0.0029819998890161,0.0021629999391734,0.0045230002142489,0.8893333333333333,1,0,0,27.996332578356125,37.817408739023115
342913178210782080,29.111995873310132,0.12716743,37.79182891043191,0.11037266,2.2658141085606527,0.14796303,9.854153824795766,0.16850637,-12.059716934921784,0.17144619,1.0233585,17.828163,19.173563,16.7172,0.0017051645239812,0.0366549890952032,0.0087729795855066,153350291119670840,19.5065002441406,18.2366008758545,17.1567993164063,16.6455001831055,0.0301789995282888,0.0057489997707307,0.0053940000943839,0.0027689998969435,0.9853333333333332,1,0,0,29.111940451998517,37.79188250916086
342918405186719872,29.44042795141997,0.060357764,37.90819058800229,0.057713777,2.2740671385362705,0.073967755,9.570201962969758,0.079371125,-11.696197359286597,0.08988267,1.061423,16.551834,17.606142,15.519797,0.0007385920742958,0.0107697556749375,0.0034000878326956,153490294403870485,18.0235004425049,16.7656002044678,15.9407997131348,15.5488996505737,0.0077410000376403,0.0026050000451505,0.0020910000894218,0.0014209999935701,1.0,1,0,0,29.440374042088603,37.908242571089374
342924486860314752,29.0038951187085,0.04580487,37.753803382337566,0.04441375,2.256141454453442,0.05473911,9.712459404337794,0.05781711,-11.65388388900666,0.059641372,0.99782777,16.111135,16.988058,15.183088,0.0006442059574331,0.0073671759917273,0.0027818437018786,153300290038765225,17.3687000274658,16.1805000305176,15.5806999206543,15.315299987793,0.0052299997769296,0.0032279998995363,0.0025919999461621,0.0029080000240355,1.0,1,0,0,29.003840522395645,37.753855177364485
343048452500144768,29.909228367841223,0.10750368,38.38998605191956,0.116664395,2.218422584077543,0.1332707,9.727465238274958,0.13946475,-11.868636328407252,0.16285127,0.9850911,17.589848,18.788683,16.492752,0.0014760467219847,0.0264612744511497,0.0073238514501702,154060299092008635,19.2143001556396,17.9552001953125,16.9258995056152,16.4671993255615,0.0106180002912879,0.0047129997983574,0.0035570000763982,0.0036689999978989,0.9716666666666668,1,0,0,29.90917320951046,38.39003880140143
342470830941498624,29.05154924452438,0.17710318,37.19328799444459,0.22436999,2.1817663413016564,0.21835776,10.047343180046656,0.3135496,-11.632729978720498,0.5342189,1.0022594,18.63686,20.103163,17.464611,0.0027315688138127,0.0761752780676054,0.0148025079555902,152630290515282591,20.5202007293701,19.2402000427246,17.934700012207,17.3701000213623,0.0596130006015301,0.0158810000866652,0.0055280001834034,0.0071629998274147,0.7033333333333334,1,0,0,29.051493187723334,37.19333969545351
342643351185889664,26.86136489814916,0.1341827,37.02520397075505,0.12742877,2.3863476094580593,0.1489217,10.423938570221262,0.17948976,-11.834310529516284,0.16643173,0.8991763,18.225971,19.688818,17.038836,0.0018868589923899,0.0483526340062488,0.0096625771098923,152430268613300872,20.0459003448486,18.7936992645264,17.50119972229,16.8906002044678,0.0212869998067617,0.0056489999406039,0.0040609999559819,0.0003910000086762,0.802,1,0,0,26.861306869155857,37.02525656767661
342731316411310208,28.437276757713704,0.06441532,37.5952889501736,0.067907356,2.263840744886671,0.07740194,10.146961216982817,0.09218221,-11.9306777245403,0.1069226,1.061049,16.952415,18.060802,15.888456,0.0009291210950763,0.0133706673381271,0.0038130710450302,153110284372454972,18.4500007629395,17.2005996704102,16.3206005096436,15.9111003875732,0.0069570001214742,0.0027979998849332,0.0028840000741183,0.004842999856919,1.0,1,0,0,28.43721984067251,37.59534197539426
342856106685107584,29.322048912258666,0.16072534,37.4891294947839,0.1798763,2.0150947973451645,0.22478062,9.70437982683088,0.22405417,-12.202350277456638,0.29224384,1.0419141,18.516302,20.061003,17.358557,0.002366435716471,0.0601528845269781,0.0120878893775627,152980293220187604,20.2723999023438,19.0802993774414,17.7954998016357,17.2287006378174,0.0316950008273125,0.0078750001266598,0.0050739999860525,0.0067329998128116,0.5823333333333334,1,0,0,29.321994555229097,37.48918372743935
343126139869458688,28.795012663655164,0.18939744,38.22338309597346,0.18979168,2.0293821594635197,0.22482304,9.87384612672871,0.22580993,-11.56662712999198,0.28415543,1.0511748,18.76803,20.15493,17.586065,0.0024708258875497,0.0611078520558084,0.0137548620918469,153860287949928698,20.6257991790771,19.3274002075195,18.0592002868652,17.5002994537354,0.0309960003942251,0.0071620000526309,0.0033670000266283,0.0059580001980066,0.6136666666666667,1,0,0,28.794956803747937,38.22343450319192
343584331275828736,27.966675900902302,0.101859935,38.53239262546344,0.11688837,2.2390960479785833,0.1420522,10.169204495859526,0.12412019,-12.151210480797635,0.13229351,1.0182616,17.914585,19.077957,16.805979,0.0015136168001851,0.0281196263486401,0.0076918112890896,154230279665919530,19.2737998962402,18.3665008544922,17.2696990966797,16.7070999145508,0.0107810003682971,0.0087040001526475,0.0067349998280406,0.0052959998138248,0.925,1,0,0,27.966618123789367,38.53244663082915
342544120260537728,28.64081429846221,0.10469865,37.55939835031171,0.11865348,2.148982071592659,0.12700921,9.66226608172977,0.15540971,-11.852559583356385,0.17882657,1.0064139,17.847042,19.122278,16.748272,0.0015815334408034,0.033357809693527,0.0080450760315473,153070286407811911,19.4778995513916,18.2528991699219,17.1679992675781,16.6891994476318,0.0186020005494356,0.006632000207901,0.0025669999886304,0.0027240000199526,0.9386666666666666,1,0,0,28.640760126324565,37.559451028341925
342728460256590208,28.05326707705325,0.26869088,37.78997088210144,0.259872,2.3402594376343613,0.2791125,9.896160748377598,0.34559423,-12.497213577933922,0.31733742,1.1805046,18.716919,20.25154,17.46656,0.0026634028110493,0.0731293722039697,0.0131142561739294,153340280532098647,20.6462001800537,19.3983001708984,17.9713001251221,17.3437995910645,0.0396180003881454,0.0070329997688531,0.005460999906063,0.0064599998295307,0.5566666666666666,1,0,0,28.05321142088617,37.79002642525979
342867827651877504,29.437818783289917,0.042776115,37.721479961227466,0.037936196,2.3667287932821073,0.06783677,9.542263359965489,0.05216953,-11.683174213780044,0.05970953,1.0359654,15.445626,16.347494,14.493386,0.0004784483394083,0.0049142427717822,0.0018315860617841,153260294377676380,16.6634998321533,15.5641002655029,14.864800453186,14.5796003341675,0.0163230001926422,0.0024149999953806,0.0045190001837909,0.0070560001768171,1.0,1,0,0,29.437765167109013,37.72153188643406
342921527627318528,29.193215572385153,0.075254604,37.91819315363374,0.07039857,2.3332383111846946,0.08908699,9.890895517387031,0.093271405,-11.742344399428683,0.110557,1.0116487,17.092783,18.171465,16.036175,0.0010252174198397,0.0157013304290961,0.0051104376952471,153500291932022521,18.5466003417969,17.3421993255615,16.4538993835449,16.0606002807617,0.0162049997597933,0.0032909999135881,0.0030539999715983,0.0039249998517334,1.0,1,0,0,29.193159848997784,37.91824534181793
342924830457696768,28.968436791011467,0.14026071,37.78898917992819,0.119396776,2.628584543841016,0.16133368,9.927761300905107,0.15911067,-11.934807497640588,0.15940385,0.9721092,18.063864,19.377321,16.934975,0.0017468252930461,0.0426613263667867,0.0098430566856317,153340289684197449,19.7311992645264,18.5002994537354,17.3875999450684,16.8773994445801,0.0222290009260178,0.0056099998764693,0.0028830000665038,0.0043680001981556,0.665,1,0,0,28.96838095786604,37.7890422235039
342579446367442816,27.253201447729857,0.029209908,36.838446284634934,0.033708204,2.3511941053752192,0.036575973,10.285553411418404,0.03719745,-12.019704139785691,0.046254873,0.9412698,15.631207,16.410282,14.7657,0.0004641474494969,0.0039147958255706,0.0016879718042255,152200272532026777,16.7525005340576,15.6370000839233,15.1421003341675,14.9511003494263,0.0034539999905973,0.0071020000614225,0.0012270000297576,0.0032790000550448,1.0,1,0,0,27.25314432923348,36.83849970552856
342866380247065728,29.61057380044352,0.14269865,37.728325634887966,0.09843759,2.155730562416812,0.14169897,10.48913755280347,0.1472272,-11.470088423894609,0.12534447,1.1287735,17.480062,18.679966,16.365236,0.001354197657348,0.0242651056426052,0.0060685209031404,153270296105194632,19.0650005340576,17.8334999084473,16.8059005737305,16.3369007110596,0.017475999891758,0.0042559998109936,0.0091490000486373,0.0032170000486075,0.8433333333333334,1,0,0,29.610514858507983,37.72837661304406
342469804442558464,29.101224293674683,0.060765754,37.15793337782702,0.070227936,2.2253921146940994,0.07757945,9.525867716371412,0.08819916,-12.088036459277475,0.12779701,0.99503255,16.951689,18.149908,15.862014,0.0009688059643503,0.0150442040014503,0.0040096274285142,152590291012000171,18.5795993804932,17.3185005187988,16.2938995361328,15.828800201416,0.0062509998679161,0.0029329999815672,0.0022360000293701,0.0052729998715221,0.9993333333333332,1,0,0,29.101171171187435,37.15798710242165
342511925185420416,28.51658402560808,0.116725266,37.25963108557986,0.11367401,2.452740956044594,0.13088259,10.244980460650886,0.14377032,-11.815274075387832,0.1748838,0.9837456,17.816101,19.004915,16.72292,0.0015923447597747,0.0290137333574664,0.0083093476368235,152710285165612190,19.4682998657227,18.224100112915,17.1392002105713,16.6613006591797,0.0109879998490214,0.0123779997229576,0.0035210000351071,0.0015989999519661,0.9226666666666666,1,0,0,28.516526815827675,37.259683597895325
342931736765085312,29.05008356706712,0.03314814,38.01354572628688,0.027249703,2.3554935324436777,0.038444594,9.66601527949003,0.034076065,-11.076158015840978,0.033029456,1.1205198,14.968587,15.716482,14.126027,0.0003835550649463,0.0027342301534907,0.0013050775966298,153610290500836933,16.0102005004883,14.9813003540039,14.5121002197266,14.2976999282837,0.0028739999979734,0.0024600001052022,0.0021500000730156,0.0011210000375285,1.0,1,0,0,29.050029039816785,38.01359495367195
342937161308419968,29.27670815062007,0.1443631,38.12581408272954,0.15522662,2.183464976685684,0.17414244,9.376549806691004,0.20234382,-12.25630815459872,0.26262674,1.0649103,18.220888,19.509636,17.10183,0.0019427657962254,0.0423294256587061,0.0103882826447812,153750292766901627,19.9050998687744,18.6686000823975,17.5312004089355,17.0048007965088,0.0229170005768538,0.005555999930948,0.0043529998511076,0.0046219998039305,0.8236666666666667,1,0,0,29.27665517506802,38.12586855519834
342924830457696640,28.9710083456737,0.041051034,37.78935963140354,0.036269035,2.3349883755861236,0.04820056,10.088247408363635,0.046138123,-11.46345021251052,0.04723046,0.96253455,15.82691,16.658619,14.924786,0.0005364049405398,0.0049546936732285,0.0019971232752036,153340289709887897,16.8922996520996,15.8284997940063,15.285400390625,15.0125999450684,0.0043879998847842,0.0043190000578761,0.0039070001803338,0.0036810000892728,1.0,1,0,0,28.970951609681027,37.78941058005754
342961354859633792,29.363035434727152,0.19394645,38.22954076117866,0.21377799,2.3927337446639307,0.2369363,9.313498347236422,0.27347383,-12.311859213937003,0.36476618,1.0436502,18.808155,20.190016,17.642706,0.0027999772791936,0.0749152795132649,0.0160398081240112,153870293629856112,20.6154003143311,19.3731002807617,18.1004009246826,17.5363998413086,0.0277389995753765,0.0090579995885491,0.0049149999395012,0.0075659998692572,0.6526666666666666,1,0,0,29.362982740446427,38.22959548054117
342854805311070976,29.418880752371876,0.027840767,37.44686885370831,0.030201772,2.340271134304402,0.0349269,9.931988881368987,0.035694234,-11.61520363514327,0.04087858,0.95890975,15.506641,16.261818,14.654794,0.0004375775002367,0.0034734500617079,0.0015408314823437,152930294188486900,16.5793991088867,15.5207996368408,15.0348997116089,14.8261995315552,0.0038109999150037,0.0017239999724552,0.0026519999373704,0.0020959998946636,1.0,1,0,0,29.41882515188113,37.446920476822555
342913938420759680,29.190565344001403,0.0568802,37.79517242609554,0.044206887,2.126192089628229,0.06477247,9.905298564767795,0.06356401,-11.574831782564775,0.06587181,1.0126635,16.09558,16.960354,15.172372,0.0006733349010595,0.0065962142733768,0.0026038937298876,153350291905424858,17.3612995147705,16.1525001525879,15.5649003982544,15.2948999404907,0.0042929998598992,0.0036869999021291,0.0028729999903589,0.0018179999897256,0.9976666666666668,1,0,0,29.19050963252421,37.795223869779235
342928438230207232,29.08997319005004,0.10830159,37.96348159374793,0.09141566,2.35419104574151,0.12423866,9.393510902053947,0.11169555,-11.968256904884342,0.11281352,1.0419887,17.433714,18.599472,16.362196,0.0013133246554521,0.026767186382533,0.0065970046557499,153550290899546843,19.0090007781982,17.744800567627,16.7823009490967,16.3351993560791,0.0282039996236563,0.0076850000768899,0.004220999777317,0.0049629998393356,0.9946666666666668,1,0,0,29.08992023620813,37.96353478598896
343438916566722688,27.155001119109578,0.061311223,37.79591147026674,0.06506347,2.381407288282609,0.07502858,10.07191021212817,0.07609629,-11.343617048152606,0.08608706,1.0866523,16.864326,17.94099,15.8296585,0.0008725028998533,0.012181354826118,0.0036507769146305,153350271549535752,18.3537006378174,17.0928001403809,16.243200302124,15.8446998596191,0.0102070001885295,0.0036659999750554,0.0028379999566823,0.0054779998026788,0.997,1,0,0,27.154944469973973,37.795961886328946
329188386877985664,30.982840966348572,0.082284085,34.40387070111829,0.08603225,2.3576251566823205,0.094594136,9.575199688666586,0.12312275,-12.135590358605056,0.12676944,1.1647818,17.013662,18.097113,15.982606,0.0010665669202163,0.0144293532895109,0.0042825878928893,149280309828015301,18.5140991210938,17.2292995452881,16.3955993652344,16.0114002227783,0.0094969999045133,0.0033239999320358,0.0026690000668168,0.0028810000512749,0.9613333333333334,1,0,0,30.98278938745754,34.40392463706462
342702827892893824,28.12830647660644,0.0848556,37.424548177565526,0.09308482,2.509143635246779,0.10219717,10.15196347220289,0.100857705,-12.04194038323178,0.11940906,1.1713684,17.2065,18.30776,16.156733,0.0010941338589745,0.0170640413156087,0.0050170947225397,152910281282800106,18.7455997467041,17.4978008270264,16.5781002044678,16.1578998565674,0.0079690003767609,0.0026410000864416,0.0020900000818073,0.0040790000930428,0.916,1,0,0,28.128249661616213,37.42460169728697
342866487622080640,29.556210286084767,0.09675568,37.71262295584109,0.064369015,2.389735748261396,0.100231595,9.662551751572668,0.092974916,-12.01902512287619,0.0849603,1.0082927,16.793072,17.810833,15.783863,0.0009578970226475,0.0125469618347236,0.0041062773556343,153250295561635788,18.2532997131348,16.9911003112793,16.1891994476318,15.8416996002197,0.0092369997873902,0.0044709998182952,0.0030229999683797,0.0021550001110881,0.9993333333333332,1,0,0,29.55615600051516,37.71267637371808
330497561628557824,31.4520726476043,0.121241376,36.380983544221536,0.12021176,2.237098198938161,0.13484976,9.418714903923233,0.15746255,-11.111509463531318,0.18061458,0.8949328,17.953363,19.327139,16.813955,0.0016939102608512,0.0378961817970339,0.0082755445446971,151650314520527819,19.7297992706299,18.4113006591797,17.2637996673584,16.710599899292,0.01227100007236,0.0049729999154806,0.0036210000980645,0.0016139999497681,0.7216666666666667,1,0,0,31.452020652243696,36.38103292869678
343140639679427712,28.606667733895257,0.095106386,38.28041105112878,0.10137333,2.308656866962866,0.118007995,10.02747264090164,0.10105728,-11.472546886082505,0.12558274,0.96298754,17.606882,18.821644,16.518196,0.001304216511949,0.023521989753134,0.0063748066120361,153930286066507137,19.2359008789063,17.9668998718262,16.9398002624512,16.4803009033203,0.0138210002332926,0.0055309999734163,0.0032679999712854,0.0028659999370575,0.9943333333333332,1,0,0,28.60661096033467,38.28046204021237
343503860768248192,26.395438726009864,0.038959343,38.23189546844089,0.04382244,2.3425757212979077,0.048147768,10.169750877415586,0.04969607,-11.603659771683436,0.055650227,0.9198053,16.225185,17.140436,15.280066,0.0005871496247461,0.0062282682000899,0.002245515292979,153870263954008949,17.5249004364014,16.3066997528076,15.6695003509521,15.3753004074097,0.0025480000767856,0.0035190000198781,0.0029380000196397,0.0035260000731796,1.0,1,0,0,26.395381185329143,38.23194704024805
342753267987747456,28.20112823557522,0.07019744,37.87450969855632,0.07007566,2.1659547162195008,0.08106508,9.897021092103047,0.09766571,-11.783347511386232,0.09503265,0.9614306,17.070639,18.172758,16.028969,0.001047945888956,0.0161481658882915,0.0046639036231006,153450282010940070,18.5697994232178,17.3281002044678,16.4437007904053,16.0387001037598,0.0062460000626742,0.0036939999554306,0.0024290001019835,0.0059219999238848,0.996,1,0,0,28.201072510757175,37.874562068976566
342902217453498368,29.95307883556016,0.037718207,38.14836994365927,0.04331531,2.266732932103227,0.04646305,9.58662296495815,0.049119942,-12.165146291904325,0.059107907,0.9401632,16.048681,17.076216,15.044727,0.0006015753442693,0.006329079550131,0.002114925938605,153770299530438700,17.4759998321533,16.217399597168,15.4472999572754,15.0909996032715,0.0085859997197985,0.0015020000282675,0.0001950000005308,0.002117000054568,1.0,1,0,0,29.953024656395076,38.14842401096368
342922081678720000,29.24402941418648,0.1940873,37.96758766704187,0.16639996,1.9922231091349605,0.21380645,9.559111021619849,0.21951355,-12.410621352393097,0.28051335,0.9287847,18.450901,20.163395,17.265858,0.0023153146725867,0.0714821947967347,0.0120796399016418,153560292439951740,20.3514003753662,19.093900680542,17.74169921875,17.1180000305176,0.014809999614954,0.0062040002085268,0.0041290000081062,0.0046259998343884,0.5053333333333333,1,0,0,29.243975523795513,37.967642825346694
342928953626296192,28.90745621120096,0.059690922,37.84905739352199,0.043584213,2.0886693281177253,0.061256703,8.78155807246623,0.07932359,-11.848670004127944,0.059163004,1.4462388,15.547207,16.396059,14.628141,0.000494728449813,0.0043579749373892,0.0017719915186016,153410289074189525,16.7199993133545,15.6204996109009,15.0353002548218,14.7487001419067,0.0093809999525547,0.0046680001541972,0.0017460000235587,0.0013930000131949,0.8063333333333333,1,0,0,28.907406784029195,37.84911005426723
342934000212423808,29.26368266968384,0.23524365,38.01782426008741,0.22892183,2.465247898535124,0.28889072,9.747530699412929,0.26890185,-11.563143876392148,0.36994797,1.0080763,18.889008,20.646217,17.727055,0.0030424531035867,0.1097952314601576,0.0175168742829132,153620292636742035,20.7390995025635,19.4813003540039,18.1986999511719,17.601900100708,0.0417860001325607,0.0108479997143149,0.0057419999502599,0.0070739998482167,0.6853333333333333,1,0,0,29.263627679414885,38.01787565182517
342483234804070784,29.228855046936225,0.043150917,37.45147831874792,0.048038516,2.309472276500228,0.056110077,9.699378446165005,0.059669316,-11.918694097419266,0.07710087,0.99920225,16.301752,17.385433,15.259755,0.0007003919022758,0.0084555632805386,0.0027622705635378,152940292288282428,17.8010005950928,16.5519008636475,15.6791000366211,15.2958002090454,0.0100910002365708,0.0040000001899898,0.0017669999506324,0.0033040000125765,1.0,1,0,0,29.228800745280335,37.45153129070927
342546353643538560,28.82972197672238,0.0723105,37.573011348881906,0.08501377,2.3062562934996924,0.087175325,10.014047916493816,0.09495482,-12.107488103865933,0.12706336,0.96801263,17.326118,18.448166,16.269213,0.0011213404574912,0.0191047717969804,0.0053484441633255,153080288296798254,18.8941993713379,17.6235008239746,16.6812000274658,16.2686996459961,0.0056500001810491,0.0045380000956356,0.0026310000102967,0.0066030002199113,1.0,1,0,0,28.82966582203444,37.57306515992685
342790823181886464,27.58501970020055,0.11250737,37.998595703481925,0.10315336,2.248794248969608,0.1250123,10.2136936844129,0.1447992,-11.586268898331474,0.13204311,1.0735476,17.909836,19.377678,16.723866,0.0014644406237137,0.0359143338644609,0.006919051514475,153590275849628950,19.6849994659424,18.4316005706787,17.1816005706787,16.6121006011963,0.015812000259757,0.0055069997906684,0.0032959999516606,0.0068859998136758,0.9723333333333334,1,0,0,27.584962095203924,37.998647197996306
342851983516545024,29.69793435843456,0.22831115,37.567624958531155,0.21902353,2.065912369454728,0.2744856,9.791038793200697,0.28793254,-12.381658311165534,0.29159743,1.0190501,18.572344,20.14568,17.358389,0.0027981277610414,0.0787978102605782,0.0149662680832812,153080296979251801,20.4129009246826,19.1354007720947,17.8642997741699,17.2821006774902,0.0197330005466938,0.0074800001457333,0.0030469999182969,0.00697400001809,0.5813333333333334,1,0,0,29.697879458260275,37.567679988110946
342868579270330112,29.430162837750075,0.16555996,37.73823293999575,0.15281345,2.0851956658068698,0.2555725,9.237951534685926,0.21233879,-12.45346054147856,0.22101276,0.95962715,17.913713,19.345634,16.746675,0.0016876685276751,0.0374935589264579,0.0082435030813122,153280294301206544,19.7315998077393,18.4524993896484,17.1958999633789,16.6583003997803,0.0108510004356503,0.0058160000480711,0.0021160000469535,0.0050479997880756,0.6066666666666667,1,0,0,29.43011091969339,37.73828828869788
342887996818380160,30.06381945445554,0.09575884,38.01326329350638,0.09166701,2.3061727317314156,0.10919775,9.994477018656594,0.1231794,-11.832051393610424,0.13372695,1.2391484,17.534544,18.681864,16.450562,0.0012452279916792,0.020220474835451,0.0057808279032016,153610300637696564,19.1200008392334,17.8540992736816,16.8768005371094,16.4214000701904,0.0092759998515248,0.0040009999647736,0.0042679999023675,0.0039029999170452,0.9973333333333332,1,0,0,30.063763074557315,38.013315880388
342890810021140992,29.65609873627294,0.2218787,37.840747503275786,0.19165294,2.081530947041182,0.24714278,9.864373026741086,0.2619518,-11.44256222102848,0.252034,0.9914426,18.656195,20.00634,17.473608,0.0027905216777803,0.0647596701206718,0.0153349353184853,153400296560459556,20.5184993743896,19.2290000915527,17.9503993988037,17.3838996887207,0.042994998395443,0.0086829997599124,0.0040119998157024,0.0033470001071691,0.6766666666666666,1,0,0,29.656043220713354,37.840798359094855
342916339307105152,29.39491291258242,0.09712935,37.81834457906881,0.08538132,2.133422693986575,0.12302023,10.439951668683252,0.10808173,-11.48051343478162,0.12973627,1.1515802,16.869213,17.962297,15.847679,0.0009631410005634,0.0149969407641672,0.004581120986684,153380293948752679,18.3455009460449,17.0946006774902,16.255500793457,15.8730001449585,0.0090159997344017,0.0042240000329911,0.00219799997285,0.0017569999909028,0.897,1,0,0,29.394854175568454,37.81839560355837
342921046590987392,29.313283787817493,0.06743977,37.92707307685466,0.062785305,2.34056509809671,0.07742235,9.316724105521091,0.08611961,-12.302333872974746,0.10042719,0.9974146,16.844982,18.00129,15.776738,0.0009181516139423,0.0133863501484495,0.0037661730421364,153510293132593160,18.4102001190186,17.1476001739502,16.2047996520996,15.769100189209,0.0062989997677505,0.0029859999194741,0.0015229999553412,0.0029559999238699,0.9996666666666668,1,0,0,29.313231292860348,37.92712775388244
